customer_id,adviser_id,is_assigned,rank,fit_score,model_score
CUS-02421,ADV-0064,False,2,75.9,0.05507827660952199
CUS-02422,ADV-0177,False,8,60.2,0.7041311631421371
CUS-02423,ADV-0228,False,6,76.0,0.07067200365281923
CUS-02424,ADV-0008,False,5,73.1,0.9280734131423718
CUS-02425,ADV-0097,False,5,69.1,-0.03177771281539383
CUS-02426,ADV-0175,False,8,59.0,0.6902834228967318
CUS-02427,ADV-0007,False,8,60.2,0.9927099575345034
CUS-02428,ADV-0027,False,8,54.7,1.2630764169263804
CUS-02429,ADV-0107,True,8,64.8,0.38445166695016947
CUS-02430,ADV-0040,False,5,71.7,-0.006662771632614806
CUS-02431,ADV-0206,False,3,80.9,-0.020872496334254056
CUS-02432,ADV-0195,False,6,67.7,0.11693183302371334
CUS-02433,ADV-0245,True,8,58.8,0.5686869849050574
CUS-02434,ADV-0171,False,1,82.3,0.2291828001542299
CUS-02435,ADV-0186,False,2,71.7,0.2671698600907803
CUS-02436,ADV-0244,False,3,81.5,0.22289511157265413
CUS-02437,ADV-0134,True,1,87.5,1.0465713895613598
CUS-02438,ADV-0078,True,7,65.3,0.8346815114503456
CUS-02439,ADV-0159,False,6,78.2,0.025882243487323483
CUS-02440,ADV-0010,True,8,63.2,0.12352965346236534
CUS-02441,ADV-0099,False,4,73.0,0.13921707476470238
CUS-02442,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02443,ADV-0001,False,5,59.1,0.9750893197952466
CUS-02444,ADV-0170,False,2,72.0,0.035838339543659614
CUS-02445,ADV-0128,False,7,65.5,0.04112571122376109
CUS-02446,ADV-0018,False,3,81.0,-0.040480912854314634
CUS-02447,ADV-0164,False,7,59.9,0.22433212582383244
CUS-02448,ADV-0092,False,1,84.8,0.2834089186126261
CUS-02449,ADV-0228,False,3,72.3,0.057403157495921016
CUS-02450,ADV-0157,False,3,72.0,-0.0667839041272973
CUS-02451,ADV-0232,False,5,68.5,0.04522449058342464
CUS-02452,ADV-0008,False,1,82.8,0.32911706853995853
CUS-02453,ADV-0227,False,6,66.5,0.32086469203108986
CUS-02454,ADV-0130,False,6,69.3,0.17145714965439418
CUS-02455,ADV-0134,False,2,87.5,1.0465713895613598
CUS-02456,ADV-0122,False,8,71.6,0.08602578602262888
CUS-02457,ADV-0111,False,1,86.8,0.14801586393430985
CUS-02458,ADV-0206,False,3,80.9,-0.020872496334254056
CUS-02459,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02460,ADV-0230,False,7,67.4,0.24943924114810445
CUS-02461,ADV-0059,False,5,77.1,0.12140818640294303
CUS-02462,ADV-0244,False,2,81.5,0.22289511157265413
CUS-02463,ADV-0051,False,5,60.8,1.3534088206614028
CUS-02464,ADV-0049,False,8,54.8,0.06398210606189929
CUS-02465,ADV-0205,False,1,89.6,0.4422914052968752
CUS-02466,ADV-0093,False,1,79.7,0.12178902043090034
CUS-02467,ADV-0172,False,6,66.3,0.7350656651145381
CUS-02468,ADV-0208,True,7,56.7,1.4966719832735007
CUS-02469,ADV-0177,True,8,66.1,0.10490615362462544
CUS-02470,ADV-0105,False,6,68.4,0.3720353979005434
CUS-02471,ADV-0106,True,6,74.2,-0.056027662625303044
CUS-02472,ADV-0205,True,3,80.5,0.15566548184421827
CUS-02473,ADV-0053,False,2,81.5,-0.00991608422636137
CUS-02474,ADV-0047,False,3,82.7,-0.1400154270783892
CUS-02475,ADV-0005,False,7,54.5,0.3563431130176967
CUS-02476,ADV-0192,True,8,67.6,0.08275711605796092
CUS-02477,ADV-0233,False,3,82.2,0.20618494488970332
CUS-02478,ADV-0159,False,2,80.8,0.02911117960573976
CUS-02479,ADV-0201,True,4,77.6,-0.0848773179720511
CUS-02480,ADV-0166,False,4,76.6,0.048191051005402726
CUS-02481,ADV-0131,False,2,81.7,0.013919832172920872
CUS-02482,ADV-0165,False,2,75.5,-0.12368186864729362
CUS-02483,ADV-0098,False,7,65.7,0.09946754155601188
CUS-02484,ADV-0029,True,8,59.8,0.05451142004944065
CUS-02485,ADV-0172,True,4,64.9,0.8264750391444247
CUS-02486,ADV-0123,False,2,82.5,0.21331312360618743
CUS-02487,ADV-0175,False,7,58.2,0.0978822383669958
CUS-02488,ADV-0111,False,2,86.8,0.14801586393430985
CUS-02489,ADV-0074,False,3,67.3,0.2990160568795682
CUS-02490,ADV-0197,True,1,87.4,0.8731279100965273
CUS-02491,ADV-0014,False,4,72.4,-0.029479564212301006
CUS-02492,ADV-0188,False,7,65.9,0.26904867554769385
CUS-02493,ADV-0123,False,2,82.5,0.3103770804822349
CUS-02494,ADV-0211,False,3,69.1,0.12238343805861114
CUS-02495,ADV-0038,False,1,90.2,0.02656103928435495
CUS-02496,ADV-0151,False,5,70.8,0.08201575782202188
CUS-02497,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-02498,ADV-0108,False,8,48.6,0.3703151202486727
CUS-02499,ADV-0224,False,3,82.1,0.3713619383843082
CUS-02500,ADV-0107,False,8,57.2,0.8010698396382987
CUS-02501,ADV-0032,False,1,84.0,-0.30794967275047747
CUS-02502,ADV-0212,True,7,63.5,0.282604062663845
CUS-02503,ADV-0234,False,3,73.6,0.03478596629963352
CUS-02504,ADV-0208,False,7,56.6,1.829314697109999
CUS-02505,ADV-0173,False,8,59.9,0.41589155886857915
CUS-02506,ADV-0166,False,5,72.4,0.3011905117803739
CUS-02507,ADV-0105,False,4,66.7,0.007725224726763083
CUS-02508,ADV-0074,False,3,76.8,0.0418445225817343
CUS-02509,ADV-0110,False,8,69.3,-0.015855213185716793
CUS-02510,ADV-0233,False,1,81.8,0.04258174599553191
CUS-02511,ADV-0092,False,1,84.9,0.1598290272157946
CUS-02512,ADV-0121,False,6,72.3,-0.0726605086029294
CUS-02513,ADV-0098,False,5,61.9,0.29718163160021116
CUS-02514,ADV-0123,False,1,82.5,0.21331312360618743
CUS-02515,ADV-0202,True,2,82.5,0.11077425452978253
CUS-02516,ADV-0113,False,7,60.6,0.006489617259758579
CUS-02517,ADV-0059,False,5,74.0,0.039888343830240855
CUS-02518,ADV-0235,False,4,72.1,-0.12025582823708718
CUS-02519,ADV-0025,False,4,71.2,-0.03861048539543527
CUS-02520,ADV-0195,False,8,61.0,0.20937638999876926
CUS-02521,ADV-0208,True,7,62.3,0.8608885098015671
CUS-02522,ADV-0093,False,1,79.7,0.12178902043090034
CUS-02523,ADV-0237,False,7,65.7,0.06881873061150416
CUS-02524,ADV-0226,False,3,75.2,-0.07358871730730414
CUS-02525,ADV-0023,False,1,69.5,0.18001841171788815
CUS-02526,ADV-0025,True,4,67.7,0.03456639515875475
CUS-02527,ADV-0018,True,1,72.0,0.10990580964218317
CUS-02528,ADV-0015,False,7,61.6,0.5926699204382841
CUS-02529,ADV-0247,False,7,66.5,0.07789827302213653
CUS-02530,ADV-0107,False,7,56.8,0.3658385731726432
CUS-02531,ADV-0009,True,1,86.0,0.8066526647402189
CUS-02532,ADV-0053,False,3,81.5,-0.00991608422636137
CUS-02533,ADV-0128,False,7,62.2,0.07002126776999183
CUS-02534,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02535,ADV-0111,False,1,86.8,0.14801586393430985
CUS-02536,ADV-0216,False,6,65.7,0.323645095785208
CUS-02537,ADV-0205,True,1,89.5,0.22807108649574204
CUS-02538,ADV-0030,True,3,82.8,0.03320153096662683
CUS-02539,ADV-0218,False,8,66.5,0.2045213786514263
CUS-02540,ADV-0106,False,3,74.2,-0.056027662625303044
CUS-02541,ADV-0208,False,8,55.7,1.4553036158332484
CUS-02542,ADV-0247,False,5,68.8,-0.019765641102104513
CUS-02543,ADV-0064,True,2,75.9,0.05507827660952199
CUS-02544,ADV-0204,False,2,74.8,0.030246304190142983
CUS-02545,ADV-0198,False,4,75.1,-0.045435792968729176
CUS-02546,ADV-0058,False,4,74.7,0.01094446708215829
CUS-02547,ADV-0202,False,2,82.5,0.11077425452978253
CUS-02548,ADV-0106,False,5,74.2,-0.056027662625303044
CUS-02549,ADV-0212,True,7,63.4,0.2805889607151669
CUS-02550,ADV-0216,False,8,69.9,0.240114619253381
CUS-02551,ADV-0053,False,2,81.5,-0.00991608422636137
CUS-02552,ADV-0173,False,4,62.2,0.6038037766286412
CUS-02553,ADV-0123,False,2,82.5,0.21331312360618743
CUS-02554,ADV-0102,False,8,55.0,0.3343473845855095
CUS-02555,ADV-0074,False,4,75.5,0.351290283268986
CUS-02556,ADV-0083,True,3,78.0,0.2999617820855607
CUS-02557,ADV-0092,False,1,84.9,0.1598290272157946
CUS-02558,ADV-0057,False,4,74.1,-0.04353164527256075
CUS-02559,ADV-0139,False,4,66.6,0.09877018457960492
CUS-02560,ADV-0107,False,8,54.4,0.1425899737351058
CUS-02561,ADV-0104,False,2,76.0,0.06557003656481862
CUS-02562,ADV-0102,False,8,60.3,0.06714342413436654
CUS-02563,ADV-0043,False,5,76.1,0.049195164187916994
CUS-02564,ADV-0217,False,4,73.2,-0.041347029243384424
CUS-02565,ADV-0023,False,4,73.7,-0.001275126416337551
CUS-02566,ADV-0215,True,7,72.0,0.17562725376007265
CUS-02567,ADV-0244,False,3,81.5,0.22289511157265413
CUS-02568,ADV-0177,False,8,60.1,0.6090835677822037
CUS-02569,ADV-0119,False,8,59.3,0.3026804267327109
CUS-02570,ADV-0195,False,8,64.3,0.20777329550515947
CUS-02571,ADV-0021,False,8,47.9,1.5577338574083563
CUS-02572,ADV-0189,False,4,68.1,-0.06221282139869738
CUS-02573,ADV-0241,False,4,76.7,-0.042891064810151765
CUS-02574,ADV-0071,True,4,73.1,0.6945636230736724
CUS-02575,ADV-0071,False,3,74.9,0.6093147618958114
CUS-02576,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02577,ADV-0240,False,1,80.4,-0.08403749090404872
CUS-02578,ADV-0001,False,8,61.9,0.6085851144699201
CUS-02579,ADV-0216,False,7,69.9,0.240114619253381
CUS-02580,ADV-0111,False,2,86.8,0.14801586393430985
CUS-02581,ADV-0107,False,7,62.9,0.29921087582491823
CUS-02582,ADV-0123,False,2,82.5,0.21331312360618743
CUS-02583,ADV-0206,False,2,80.9,-0.020872496334254056
CUS-02584,ADV-0190,False,7,67.3,0.15259579989023053
CUS-02585,ADV-0097,False,7,69.5,0.31715095592068293
CUS-02586,ADV-0119,False,7,64.3,0.04033573635463438
CUS-02587,ADV-0193,False,7,71.8,0.3830548687129244
CUS-02588,ADV-0166,False,3,76.4,0.003812469254801453
CUS-02589,ADV-0111,False,1,86.8,0.14801586393430985
CUS-02590,ADV-0005,False,8,55.4,0.11008780059887464
CUS-02591,ADV-0074,False,1,75.1,0.1850848799743986
CUS-02592,ADV-0223,False,1,87.3,0.5281842981518847
CUS-02593,ADV-0093,False,2,79.7,0.12178902043090034
CUS-02594,ADV-0093,False,1,79.7,0.12178902043090034
CUS-02595,ADV-0158,False,6,71.2,-0.01058955852159797
CUS-02596,ADV-0195,False,7,58.4,1.1758737119580207
CUS-02597,ADV-0031,False,2,71.8,-0.19235464184526488
CUS-02598,ADV-0118,False,8,64.9,0.28949498936767115
CUS-02599,ADV-0184,False,7,60.0,0.0848679410149234
CUS-02600,ADV-0015,False,5,68.8,-0.033467675554185686
CUS-02601,ADV-0057,False,4,74.1,-0.04353164527256075
CUS-02602,ADV-0093,False,1,79.7,0.12178902043090034
CUS-02603,ADV-0216,True,4,67.3,0.5580573774517584
CUS-02604,ADV-0166,False,5,66.8,0.06483168648679137
CUS-02605,ADV-0068,True,7,70.6,-0.06907312465639444
CUS-02606,ADV-0008,False,2,79.5,0.1309643284451499
CUS-02607,ADV-0120,False,8,66.6,0.33199083874191954
CUS-02608,ADV-0177,True,6,60.3,0.2234650961327187
CUS-02609,ADV-0058,False,8,65.7,0.05241405049397056
CUS-02610,ADV-0238,False,8,62.1,0.0029013922156924717
CUS-02611,ADV-0027,False,8,56.2,0.879099963311076
CUS-02612,ADV-0224,False,3,82.2,0.2383284329466444
CUS-02613,ADV-0172,False,6,64.2,0.425921106135386
CUS-02614,ADV-0175,False,8,57.3,-0.11665850884997511
CUS-02615,ADV-0058,True,4,74.7,0.01094446708215829
CUS-02616,ADV-0225,False,1,81.9,0.16509086172533613
CUS-02617,ADV-0074,False,3,76.7,0.14363705078509162
CUS-02618,ADV-0152,False,6,67.5,0.17419752122305696
CUS-02619,ADV-0093,True,2,79.7,0.12178902043090034
CUS-02620,ADV-0010,True,8,59.3,0.3377085502400357
CUS-02621,ADV-0230,False,7,65.6,0.20533908334514475
CUS-02622,ADV-0108,False,8,59.2,0.15186980293334693
CUS-02623,ADV-0048,True,1,88.0,0.41811116077188076
CUS-02624,ADV-0225,False,4,74.7,0.11945051639997407
CUS-02625,ADV-0209,False,3,80.3,-0.02015685769720831
CUS-02626,ADV-0232,False,6,74.8,0.15837251729323304
CUS-02627,ADV-0233,False,3,82.0,-0.03029342706201683
CUS-02628,ADV-0232,False,6,74.9,0.20911188979483603
CUS-02629,ADV-0186,False,1,80.7,-0.043427672824525476
CUS-02630,ADV-0224,False,2,82.0,0.2636467751446938
CUS-02631,ADV-0233,False,2,77.0,-0.17868289379685626
CUS-02632,ADV-0164,False,8,50.6,0.6413322745758957
CUS-02633,ADV-0193,False,6,70.8,0.17384269948533437
CUS-02634,ADV-0043,False,6,73.3,0.049818485764697766
CUS-02635,ADV-0166,False,4,73.1,-0.006864904902927883
CUS-02636,ADV-0167,False,8,50.7,1.3704828764718502
CUS-02637,ADV-0068,False,4,65.0,0.2959594931545961
CUS-02638,ADV-0224,False,2,82.0,0.2636467751446938
CUS-02639,ADV-0038,False,1,90.2,0.02656103928435495
CUS-02640,ADV-0059,False,3,77.3,0.19034404236943447
CUS-02641,ADV-0020,False,7,65.0,0.2003451858976938
CUS-02642,ADV-0205,False,1,88.5,0.37722025030274425
CUS-02643,ADV-0035,False,3,75.7,0.09149131773837954
CUS-02644,ADV-0228,False,4,75.3,0.12570470031991465
CUS-02645,ADV-0051,True,6,60.8,1.3534088206614028
CUS-02646,ADV-0155,True,3,78.8,0.11539035149898672
CUS-02647,ADV-0135,False,6,67.4,0.5735593441709433
CUS-02648,ADV-0013,False,6,67.9,0.14150753298142965
CUS-02649,ADV-0059,False,7,73.4,0.13747995850069591
CUS-02650,ADV-0162,False,3,80.2,-0.04372522244759977
CUS-02651,ADV-0134,True,2,83.2,0.09347929277715697
CUS-02652,ADV-0117,False,2,85.7,-0.12948884263610305
CUS-02653,ADV-0143,False,5,74.2,-0.05776141428242238
CUS-02654,ADV-0163,True,5,66.2,1.0727299344194379
CUS-02655,ADV-0048,True,1,79.0,0.01913638204835413
CUS-02656,ADV-0113,False,8,59.2,0.18950668867084178
CUS-02657,ADV-0128,False,8,62.4,-0.022913603759344477
CUS-02658,ADV-0105,False,7,68.5,0.20922790973555025
CUS-02659,ADV-0197,False,1,84.6,0.2393168891800486
CUS-02660,ADV-0208,False,6,67.3,0.2937343767140702
CUS-02661,ADV-0018,False,4,81.0,-0.040480912854314634
CUS-02662,ADV-0074,False,2,76.0,0.1016207038692764
CUS-02663,ADV-0110,False,7,61.8,0.11312188119475622
CUS-02664,ADV-0038,False,1,90.2,0.02656103928435495
CUS-02665,ADV-0121,True,6,63.4,-0.024235858465919077
CUS-02666,ADV-0193,False,7,71.7,0.11755468852259464
CUS-02667,ADV-0073,True,2,81.8,0.1639994078731082
CUS-02668,ADV-0004,False,6,67.6,0.07480049869140007
CUS-02669,ADV-0188,False,8,65.8,0.04107140115647824
CUS-02670,ADV-0002,False,3,69.7,0.14862430876868313
CUS-02671,ADV-0102,True,8,56.3,0.30526707154840754
CUS-02672,ADV-0184,False,8,54.2,0.16261948863392303
CUS-02673,ADV-0071,False,4,74.8,1.210663228932758
CUS-02674,ADV-0104,False,5,67.0,0.4937394225356809
CUS-02675,ADV-0062,False,1,93.2,0.1465047600941391
CUS-02676,ADV-0205,False,1,86.4,0.8736196455136059
CUS-02677,ADV-0119,False,8,59.9,0.3983408651519653
CUS-02678,ADV-0173,False,6,62.9,0.7793826778500742
CUS-02679,ADV-0169,False,3,79.0,-0.07317440527126746
CUS-02680,ADV-0104,False,3,76.0,0.06557003656481862
CUS-02681,ADV-0164,False,8,58.7,0.6058267596242182
CUS-02682,ADV-0228,True,6,72.7,0.37507639393731373
CUS-02683,ADV-0135,False,2,74.2,0.13878762414522214
CUS-02684,ADV-0154,False,1,77.4,0.09433207741038017
CUS-02685,ADV-0154,False,1,79.3,-0.0023549712430062765
CUS-02686,ADV-0143,False,4,76.5,0.04123119539222232
CUS-02687,ADV-0010,False,8,63.4,0.07768957171887737
CUS-02688,ADV-0059,False,6,77.3,0.11114569665016873
CUS-02689,ADV-0173,False,6,67.7,0.10645042990668861
CUS-02690,ADV-0096,False,1,84.2,-0.041799774661216704
CUS-02691,ADV-0228,False,3,76.9,0.005688424493381394
CUS-02692,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02693,ADV-0185,False,5,65.2,0.33503713750962666
CUS-02694,ADV-0130,True,8,70.6,-0.01718174461402068
CUS-02695,ADV-0114,False,2,77.4,-0.06821107887947002
CUS-02696,ADV-0070,False,6,76.5,-0.06146893599223019
CUS-02697,ADV-0067,True,5,71.3,-0.038982981730925265
CUS-02698,ADV-0093,False,2,79.7,0.12178902043090034
CUS-02699,ADV-0021,False,8,49.7,0.43265748458024256
CUS-02700,ADV-0224,False,3,72.6,0.06366209890694982
CUS-02701,ADV-0036,False,3,75.6,-0.10206621503638467
CUS-02702,ADV-0155,True,1,81.4,0.036732948371878876
CUS-02703,ADV-0029,False,7,59.8,0.05451142004944065
CUS-02704,ADV-0137,True,8,66.1,0.06436952300246607
CUS-02705,ADV-0178,False,6,64.9,0.40048094128038136
CUS-02706,ADV-0154,False,2,79.7,0.23771085079387838
CUS-02707,ADV-0022,False,3,72.3,-0.04993290439765321
CUS-02708,ADV-0104,False,3,76.0,0.06557003656481862
CUS-02709,ADV-0040,False,5,74.7,0.18735468932094554
CUS-02710,ADV-0157,False,7,72.0,-0.0667839041272973
CUS-02711,ADV-0156,False,8,54.4,0.7552090610104075
CUS-02712,ADV-0073,False,2,71.0,0.15525013889460434
CUS-02713,ADV-0123,False,2,82.5,0.21331312360618743
CUS-02714,ADV-0044,False,1,82.4,-0.11464592465652726
CUS-02715,ADV-0093,False,3,79.7,0.12178902043090034
CUS-02716,ADV-0213,False,8,69.7,0.14460256939712218
CUS-02717,ADV-0205,False,1,88.8,0.374757874050166
CUS-02718,ADV-0001,True,6,59.1,0.9750893197952466
CUS-02719,ADV-0020,False,8,59.8,-0.04337615655686877
CUS-02720,ADV-0012,False,8,66.5,0.0061016992590136815
CUS-02721,ADV-0052,False,4,71.8,0.12784392529308514
CUS-02722,ADV-0081,False,6,72.5,0.019996445349415352
CUS-02723,ADV-0166,False,7,66.2,0.11055941113932406
CUS-02724,ADV-0156,False,7,59.3,0.3836959085045742
CUS-02725,ADV-0035,False,5,75.7,0.09149131773837954
CUS-02726,ADV-0008,False,1,79.8,0.3341126900091394
CUS-02727,ADV-0075,False,4,70.3,-0.127255648342076
CUS-02728,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-02729,ADV-0212,False,8,63.5,0.282604062663845
CUS-02730,ADV-0029,False,8,57.1,0.7124631417236007
CUS-02731,ADV-0012,True,7,59.8,0.8022386574059688
CUS-02732,ADV-0038,False,2,81.2,-0.05394780285271485
CUS-02733,ADV-0110,True,7,72.6,0.03961504726490325
CUS-02734,ADV-0234,False,7,73.6,0.03478596629963352
CUS-02735,ADV-0214,False,8,59.6,0.2304611679922002
CUS-02736,ADV-0009,True,1,85.8,0.8596685334749269
CUS-02737,ADV-0093,True,1,79.7,0.12178902043090034
CUS-02738,ADV-0229,False,4,71.2,-0.019608804021793
CUS-02739,ADV-0134,False,1,87.7,0.4596452560234448
CUS-02740,ADV-0101,False,7,57.5,1.041785048709962
CUS-02741,ADV-0245,False,6,60.5,0.24749834878773835
CUS-02742,ADV-0135,True,4,67.5,0.5111150634427283
CUS-02743,ADV-0213,False,7,69.4,0.10627117286627948
CUS-02744,ADV-0007,False,8,59.9,0.7387962738022881
CUS-02745,ADV-0010,False,6,58.9,0.8070431831977456
CUS-02746,ADV-0167,False,8,57.5,0.33300527277037334
CUS-02747,ADV-0102,True,8,56.7,0.22018412215191888
CUS-02748,ADV-0071,False,3,73.3,0.22216702128059085
CUS-02749,ADV-0111,False,2,86.8,0.14801586393430985
CUS-02750,ADV-0195,True,7,65.9,0.29216477910567457
CUS-02751,ADV-0092,False,2,84.9,0.1598290272157946
CUS-02752,ADV-0154,False,2,79.3,0.12862310099955765
CUS-02753,ADV-0173,False,5,70.1,0.04041410209847368
CUS-02754,ADV-0058,False,5,74.7,0.01094446708215829
CUS-02755,ADV-0202,False,2,82.5,0.11077425452978253
CUS-02756,ADV-0034,True,6,72.9,0.13873588252179367
CUS-02757,ADV-0204,False,3,75.5,0.0736484006241138
CUS-02758,ADV-0198,False,4,75.1,-0.045435792968729176
CUS-02759,ADV-0074,False,2,76.8,0.0418445225817343
CUS-02760,ADV-0245,True,6,56.4,0.37897758518799207
CUS-02761,ADV-0104,False,3,67.0,0.4937394225356809
CUS-02762,ADV-0130,False,4,69.0,0.2061747641699751
CUS-02763,ADV-0087,False,1,90.2,-0.02343672837096638
CUS-02764,ADV-0171,False,1,80.5,0.20933747811419529
CUS-02765,ADV-0023,True,4,78.5,-0.05632037612167005
CUS-02766,ADV-0234,False,7,73.6,0.03478596629963352
CUS-02767,ADV-0187,False,2,79.5,-0.05904933645059561
CUS-02768,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02769,ADV-0108,True,8,55.0,0.2286605227822891
CUS-02770,ADV-0048,True,2,88.0,0.41811116077188076
CUS-02771,ADV-0177,False,6,66.3,-0.042821436058425366
CUS-02772,ADV-0233,False,2,82.2,0.20618494488970332
CUS-02773,ADV-0231,True,4,72.5,-0.02542721447017718
CUS-02774,ADV-0214,False,8,56.6,2.054589909334412
CUS-02775,ADV-0059,False,5,75.9,0.03708915065565156
CUS-02776,ADV-0018,False,3,81.0,-0.040480912854314634
CUS-02777,ADV-0069,True,2,75.7,0.21189546592036895
CUS-02778,ADV-0123,False,2,82.5,0.21331312360618743
CUS-02779,ADV-0206,True,3,80.9,-0.020872496334254056
CUS-02780,ADV-0059,True,5,76.8,0.3365994924812114
CUS-02781,ADV-0229,True,3,80.3,0.0018427921225221836
CUS-02782,ADV-0034,False,6,64.1,0.39537319115683633
CUS-02783,ADV-0192,True,8,63.1,0.9427077188430198
CUS-02784,ADV-0131,False,1,81.7,0.013919832172920872
CUS-02785,ADV-0245,False,8,58.8,0.5686869849050574
CUS-02786,ADV-0070,False,6,77.3,0.42340255218936557
CUS-02787,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02788,ADV-0102,False,8,53.5,1.092084515622958
CUS-02789,ADV-0190,False,8,52.9,0.4488051409809686
CUS-02790,ADV-0193,False,7,68.0,0.2607320392707392
CUS-02791,ADV-0010,False,7,53.8,1.3749713236540142
CUS-02792,ADV-0013,True,6,62.1,0.13826806363912345
CUS-02793,ADV-0024,False,8,62.9,0.717785171657407
CUS-02794,ADV-0135,False,7,73.1,0.02867932297358112
CUS-02795,ADV-0116,True,1,86.5,-0.1300098433866698
CUS-02796,ADV-0223,False,1,87.1,0.7232483615085049
CUS-02797,ADV-0067,False,6,70.4,0.057982658168118054
CUS-02798,ADV-0210,False,8,62.0,0.14149605530748302
CUS-02799,ADV-0048,False,1,88.0,0.41811116077188076
CUS-02800,ADV-0038,False,1,90.2,0.02656103928435495
CUS-02801,ADV-0224,True,5,72.2,0.1148262416755946
CUS-02802,ADV-0061,False,3,72.0,0.019686117696124866
CUS-02803,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-02804,ADV-0027,False,8,53.8,1.6398280429068617
CUS-02805,ADV-0128,False,8,64.6,0.11944685083281507
CUS-02806,ADV-0210,True,6,63.0,0.052473072244700984
CUS-02807,ADV-0092,False,1,84.8,0.1240167689594741
CUS-02808,ADV-0123,False,1,82.5,0.39365273062259926
CUS-02809,ADV-0119,True,7,67.4,0.3516303158444871
CUS-02810,ADV-0220,False,8,63.7,0.14503651090574712
CUS-02811,ADV-0186,True,1,71.7,0.2671698600907803
CUS-02812,ADV-0159,False,2,71.7,0.17862353458360095
CUS-02813,ADV-0048,False,2,88.0,0.41811116077188076
CUS-02814,ADV-0093,False,3,79.7,0.12178902043090034
CUS-02815,ADV-0208,False,8,62.1,0.24374822243594965
CUS-02816,ADV-0147,True,5,73.7,-0.045457238663818525
CUS-02817,ADV-0104,False,4,67.0,0.4937394225356809
CUS-02818,ADV-0164,False,8,61.6,0.0070061434540928886
CUS-02819,ADV-0208,True,8,56.3,1.3738357189446029
CUS-02820,ADV-0035,False,3,75.7,0.09149131773837954
CUS-02821,ADV-0083,True,3,77.9,0.2999617820855607
CUS-02822,ADV-0101,False,5,66.6,0.3643319566432869
CUS-02823,ADV-0208,False,5,64.1,0.8051362659716843
CUS-02824,ADV-0230,False,8,61.6,0.5400657628114981
CUS-02825,ADV-0201,False,3,77.6,-0.0848773179720511
CUS-02826,ADV-0050,False,8,57.9,0.25327987804063923
CUS-02827,ADV-0119,False,8,64.6,0.3000336367875926
CUS-02828,ADV-0027,False,8,53.9,0.925997450639651
CUS-02829,ADV-0123,False,1,82.5,0.21331312360618743
CUS-02830,ADV-0223,False,2,77.2,0.0014069661423753593
CUS-02831,ADV-0104,False,5,67.0,0.4937394225356809
CUS-02832,ADV-0004,False,7,66.5,0.3110275243627495
CUS-02833,ADV-0230,False,8,66.7,0.03938332238028981
CUS-02834,ADV-0038,True,1,90.2,0.02656103928435495
CUS-02835,ADV-0044,False,2,82.4,-0.11464592465652726
CUS-02836,ADV-0155,False,3,81.4,-0.02083003772712958
CUS-02837,ADV-0224,False,4,80.9,0.261322540856054
CUS-02838,ADV-0224,False,3,80.9,0.03467071614765527
CUS-02839,ADV-0025,True,6,70.0,0.34964663181746025
CUS-02840,ADV-0244,False,3,81.5,0.22289511157265413
CUS-02841,ADV-0152,True,6,67.3,-0.030748093165293214
CUS-02842,ADV-0050,False,8,51.1,0.32061804507653857
CUS-02843,ADV-0092,False,1,84.9,0.1598290272157946
CUS-02844,ADV-0106,True,3,74.2,-0.056027662625303044
CUS-02845,ADV-0168,False,2,79.5,-0.05790988423011408
CUS-02846,ADV-0070,False,4,73.8,0.3178234376996551
CUS-02847,ADV-0029,True,4,64.7,0.13087420852501616
CUS-02848,ADV-0174,False,2,73.4,-0.045457238663818525
CUS-02849,ADV-0166,False,5,75.4,0.10990714737916356
CUS-02850,ADV-0009,False,1,85.9,0.7601302954548393
CUS-02851,ADV-0202,False,1,82.5,0.11077425452978253
CUS-02852,ADV-0029,False,7,64.3,0.0017095248547502715
CUS-02853,ADV-0202,False,1,82.5,0.11077425452978253
CUS-02854,ADV-0005,True,8,63.3,0.22335658155774696
CUS-02855,ADV-0109,False,3,72.3,-0.0726605086029294
CUS-02856,ADV-0085,False,7,63.2,0.013874469358486033
CUS-02857,ADV-0111,False,2,86.8,0.14801586393430985
CUS-02858,ADV-0050,False,8,63.4,0.05105979904478884
CUS-02859,ADV-0012,False,7,64.2,0.08509479282328183
CUS-02860,ADV-0092,False,1,75.9,0.061804459551036035
CUS-02861,ADV-0159,False,1,80.8,0.02911117960573976
CUS-02862,ADV-0124,False,6,68.8,0.22048126391485776
CUS-02863,ADV-0204,True,5,74.0,1.08482474910293
CUS-02864,ADV-0214,False,7,54.8,0.9342010734742745
CUS-02865,ADV-0172,True,2,74.2,0.16399658026736444
CUS-02866,ADV-0092,False,1,84.9,0.1598290272157946
CUS-02867,ADV-0119,True,7,70.0,0.19847845162953856
CUS-02868,ADV-0022,False,2,79.2,-0.16562349337007407
